com.subgraph.orchid.BridgeRouter,com.subgraph.orchid.data.HexDigest,1,1,1
com.subgraph.orchid.BridgeRouter,com.subgraph.orchid.Router,1,1,1
com.subgraph.orchid.BridgeRouter,com.subgraph.orchid.RouterDescriptor,1,1,1
com.subgraph.orchid.Circuit,com.subgraph.orchid.Cell,2,2,1
com.subgraph.orchid.Circuit,com.subgraph.orchid.CircuitNode,3,3,1
com.subgraph.orchid.Circuit,com.subgraph.orchid.Connection,1,1,1
com.subgraph.orchid.Circuit,com.subgraph.orchid.RelayCell,3,3,1
com.subgraph.orchid.Circuit,com.subgraph.orchid.Stream,1,1,1
com.subgraph.orchid.CircuitBuildHandler,com.subgraph.orchid.Circuit,1,1,1
com.subgraph.orchid.CircuitBuildHandler,com.subgraph.orchid.CircuitNode,1,1,1
com.subgraph.orchid.CircuitBuildHandler,com.subgraph.orchid.Connection,1,1,1
com.subgraph.orchid.CircuitManager,com.subgraph.orchid.Circuit,1,1,1
com.subgraph.orchid.CircuitManager,com.subgraph.orchid.data.IPv4Address,1,1,1
com.subgraph.orchid.CircuitManager,com.subgraph.orchid.DirectoryCircuit,2,2,1
com.subgraph.orchid.CircuitManager,com.subgraph.orchid.ExitCircuit,1,1,1
com.subgraph.orchid.CircuitManager,com.subgraph.orchid.InternalCircuit,1,1,1
com.subgraph.orchid.CircuitManager,com.subgraph.orchid.OpenFailedException,8,8,1
com.subgraph.orchid.CircuitManager,com.subgraph.orchid.Router,3,3,1
com.subgraph.orchid.CircuitManager,com.subgraph.orchid.Stream,4,4,1
com.subgraph.orchid.CircuitNode,com.subgraph.orchid.Cell,1,1,1
com.subgraph.orchid.CircuitNode,com.subgraph.orchid.RelayCell,2,2,1
com.subgraph.orchid.CircuitNode,com.subgraph.orchid.Router,1,1,1
com.subgraph.orchid.circuits.cells.CellImpl,com.subgraph.orchid.Cell,21,7,19
com.subgraph.orchid.circuits.cells.RelayCellImpl,com.subgraph.orchid.Cell,7,3,5
com.subgraph.orchid.circuits.cells.RelayCellImpl,com.subgraph.orchid.CircuitNode,6,6,1
com.subgraph.orchid.circuits.cells.RelayCellImpl,com.subgraph.orchid.circuits.cells.CellImpl,24,8,15
com.subgraph.orchid.circuits.cells.RelayCellImpl,com.subgraph.orchid.RelayCell,40,9,32
com.subgraph.orchid.circuits.cells.RelayCellImpl,com.subgraph.orchid.TorException,4,2,2
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.CircuitNode,2,2,1
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.circuits.CircuitCreationRequest,20,13,12
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.circuits.CircuitExtender,5,3,4
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.circuits.CircuitImpl,6,5,5
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.circuits.path.PathSelectionFailedException,1,1,1
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.circuits.TorInitializationTracker,4,4,2
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.Connection,2,2,2
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.ConnectionCache,4,4,2
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.ConnectionFailedException,2,2,1
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.ConnectionHandshakeException,2,2,1
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.ConnectionTimeoutException,2,2,1
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.Router,5,5,2
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.Tor,3,2,3
com.subgraph.orchid.circuits.CircuitBuildTask,com.subgraph.orchid.TorException,2,2,1
com.subgraph.orchid.circuits.CircuitCreationRequest,com.subgraph.orchid.Circuit,2,2,1
com.subgraph.orchid.circuits.CircuitCreationRequest,com.subgraph.orchid.CircuitBuildHandler,9,9,6
com.subgraph.orchid.circuits.CircuitCreationRequest,com.subgraph.orchid.CircuitNode,1,1,1
com.subgraph.orchid.circuits.CircuitCreationRequest,com.subgraph.orchid.circuits.CircuitImpl,6,4,2
com.subgraph.orchid.circuits.CircuitCreationRequest,com.subgraph.orchid.circuits.path.CircuitPathChooser,2,2,1
com.subgraph.orchid.circuits.CircuitCreationRequest,com.subgraph.orchid.circuits.path.PathSelectionFailedException,1,1,1
com.subgraph.orchid.circuits.CircuitCreationRequest,com.subgraph.orchid.Connection,1,1,1
com.subgraph.orchid.circuits.CircuitCreationRequest,com.subgraph.orchid.Router,3,3,1
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.Circuit,4,4,1
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.CircuitBuildHandler,4,4,1
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.circuits.CircuitBuildTask,6,4,3
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.circuits.CircuitCreationRequest,6,4,2
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.circuits.CircuitImpl,2,1,2
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.circuits.CircuitManagerImpl,14,11,9
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.circuits.CircuitManagerImpl.CircuitFilter,1,1,1
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.circuits.CircuitPredictor,7,6,5
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.circuits.InternalCircuitImpl,3,2,2
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.circuits.OpenExitStreamTask,3,2,2
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.circuits.path.CircuitPathChooser,3,3,2
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.circuits.PredictedPortTarget,2,2,1
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.circuits.StreamExitRequest,11,11,3
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.circuits.TorInitializationTracker,2,2,1
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.ConnectionCache,3,3,2
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.data.exitpolicy.ExitTarget,5,5,1
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.Directory,4,4,2
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.ExitCircuit,8,6,2
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.Router,1,1,1
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.Threading,1,1,1
com.subgraph.orchid.circuits.CircuitCreationTask,com.subgraph.orchid.TorConfig,3,3,2
com.subgraph.orchid.circuits.CircuitCreationTask.countCircuitsSupportingTarget.(Anon_2),com.subgraph.orchid.Circuit,4,2,4
com.subgraph.orchid.circuits.CircuitCreationTask.countCircuitsSupportingTarget.(Anon_2),com.subgraph.orchid.circuits.CircuitManagerImpl.CircuitFilter,1,1,1
com.subgraph.orchid.circuits.CircuitCreationTask.countCircuitsSupportingTarget.(Anon_2),com.subgraph.orchid.ExitCircuit,4,2,2
com.subgraph.orchid.circuits.CircuitCreationTask.createCircuitBuildHandler.(Anon_3),com.subgraph.orchid.Circuit,1,1,1
com.subgraph.orchid.circuits.CircuitCreationTask.createCircuitBuildHandler.(Anon_3),com.subgraph.orchid.CircuitBuildHandler,1,1,1
com.subgraph.orchid.circuits.CircuitCreationTask.createCircuitBuildHandler.(Anon_3),com.subgraph.orchid.CircuitNode,1,1,1
com.subgraph.orchid.circuits.CircuitCreationTask.createCircuitBuildHandler.(Anon_3),com.subgraph.orchid.circuits.CircuitCreationTask,9,5,4
com.subgraph.orchid.circuits.CircuitCreationTask.createCircuitBuildHandler.(Anon_3),com.subgraph.orchid.Connection,1,1,1
com.subgraph.orchid.circuits.CircuitCreationTask.createInternalCircuitBuildHandler.(Anon_4),com.subgraph.orchid.Circuit,1,1,1
